,GDP_0,CP_0,CG,IFIX_0,IP_0,IPC,IG,JJ_0,NETEXPORT_0,EX_0,IM_0,CPI_0,WPI_0,M1B_0,M2_0,EROC
1998-07-01,0.04746264571002867,0.05918364899245443,-0.03249883048239166,0.09409491516612256,0.13392740662809044,0.011991241891587734,-0.0019817335860761176,-2.537878787878788,0.1583219439875836,0.036924799386423235,0.06025134624338224,0.005605613918531871,0.011058235818910411,-0.015484843843878493,0.08663537071674354,0.2149231261673532
1998-10-01,0.03158866337234256,0.06387592471957237,0.06109978796495663,0.026261762505206176,0.009194066221084762,0.2636911536954454,0.004473158481283157,1.7987334966246489,0.20778138161750515,-0.015452500748116882,0.035352363783379026,0.028675791418255603,-0.04606340269834164,0.022950562943057085,0.09530138567023139,0.04784764328426783
1999-01-01,0.06260911674994873,0.04249154822322132,0.023035842662010975,0.016577260491507984,0.0031004423266938197,0.0046885465505692725,0.059645711331167695,-0.5976568132660418,-0.2347973122254855,0.10156466469577707,0.003934863558050283,0.00674859404290773,-0.0709032383452457,0.02233678615625667,0.07931383764908051,-0.012193719432473049
1999-04-01,0.07241642175043017,0.06450857293123757,-0.021630113437178355,0.04138035354542402,-0.0062498561796718866,0.21084945561710366,0.07795520215516305,-0.9532589234695821,-0.19595913673682241,0.14505478523932247,0.05753019878561383,-0.0014875418371141924,-0.06001711753421679,0.09321956647773288,0.09350757929095921,-0.027338523113154323
1999-07-01,0.05854716331922183,0.05696584611181854,-0.004734566712757959,0.017214230183902668,0.004316207675278738,0.21684359518754426,-0.0071311404644738285,0.6218676376097665,-0.09039349166859989,0.07623696297666038,0.04125720407861677,0.0029729952927572967,-0.052754347484881725,0.14055905061139007,0.08953389395806055,-0.07282881537005037
1999-10-01,0.07530784397101509,0.04625730797943284,-0.08810533449511082,0.060370216067118676,0.07242970389772596,0.0754817275747508,0.012562120375483099,0.11917264344262302,-0.215361709053426,0.15887525682674353,0.05951973242006203,-0.0011428104975316211,-0.011159752116844168,0.14193221574337622,0.07118017375439645,-0.027791406527898688
2000-01-01,0.060208366154541615,0.07295756287716193,-0.06613996165159164,0.08992407778912637,0.16587304692444538,-0.026712121212121187,-0.0606851342105682,-0.3931099363856285,0.04698989059047265,0.1429468202264026,0.12171814943103376,0.00848264161873713,-0.007108646755786041,0.1936569141181026,0.08273835364032367,-0.05814876205241015
2000-04-01,0.06270041142871086,0.05614038001249688,-0.0739454094292804,0.08638882763301581,0.2949144849879821,-0.2698539685401361,-0.17372201575260193,36.24042379788101,0.1923966007550182,0.1979172546711072,0.19683996170633944,0.013945789364783412,0.004323606033439509,0.1460148618627588,0.07157125274791132,-0.062117098939799664
2000-07-01,0.0718976582271722,0.04875729755825153,0.07539459221806988,0.13473972680949453,0.16697861333086972,-0.04263945894747334,0.09684880525894757,-1.618388907230109,0.096250076950813,0.2363240845611434,0.21063695792937676,0.011115685467270486,0.008857918103244877,0.0700333469454304,0.06188934408853486,-0.02974606862267526
2000-10-01,0.05781843067815795,0.03267025430834347,0.10496700272641557,0.0314804967241451,-0.0013295699924786852,0.25058692697392804,0.0505390189098438,-0.5497701741336232,-0.15898929059815925,0.11892315169336265,0.0642827635010268,0.01634454296571808,0.014604775937009373,0.021569595711877332,0.06595038759319705,0.023378384771877814
2001-01-01,0.014501592552153664,0.012366751577888468,-0.004897629229257627,-0.05659783751515912,-0.010187926882229803,-0.2178028239176798,-0.13602100448886256,-2.3104008267513105,-0.3008743804327043,0.022952871405361064,-0.04391516876198687,0.005826358115870178,0.0026888133889795274,-0.032348116429573914,0.060114789271861646,0.05826133347212825
